------+---------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File         Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
  232 |  4     equ.s     97 | Equivalence | 11 |         |    0 | 00/0800               | FADD             equ          $E7BE                ; Move the number pointed by Y,A into ARG and fall into
  233 |  4     equ.s     98 | Equivalence | 11 |         |    0 | 00/0800               | FADDT            equ          $E7C1                ; FAC = FAC + ARG if Z is O, else copy ARG into FAC (FAC=0+ARG)
  234 |  4     equ.s     99 | Equivalence | 11 |         |    0 | 00/0800               | FADDFAC          equ          $E7C6                ; FAC = FAC + ARG
  235 |  4     equ.s    100 | Equivalence | 11 |         |    0 | 00/0800               | FSUBT            equ          $E7AA                ; FAC = ARG - FAC
  236 |  4     equ.s    101 | Equivalence | 11 |         |    0 | 00/0800               | FMULT            equ          $E97F                ; Move the number pointed by Y,A into ARG and fall into FMULTT
  237 |  4     equ.s    102 | Equivalence | 11 |         |    0 | 00/0800               | FMULTT           equ          $E982                ; FAC = FAC x ARG (Z must be clear, else rts)
  238 |  4     equ.s    103 | Equivalence | 11 |         |    0 | 00/0800               | FDIVT            equ          $EA69                ; FAC = ARG / FAC
  239 |  4     equ.s    104 | Equivalence | 11 |         |    0 | 00/0800               | RND              equ          $EFAE                ; FAC = random number
  240 |  4     equ.s    105 | Equivalence | 11 |         |    0 | 00/0800               | FOUT             equ          $ED34                ; Create a string at the start of the stack ($100−$110)
  241 |  4     equ.s    106 | Equivalence | 11 |         |    0 | 00/0800               | MOVAF            equ          $EB63                ; Move FAC into ARG. On exit A=FACEXP and Z is set
  242 |  4     equ.s    107 | Equivalence | 11 |         |    0 | 00/0800               | CONINT           equ          $E6FB                ; Convert FAC into a single byte number in X and FACLO
  243 |  4     equ.s    108 | Equivalence | 11 |         |    0 | 00/0800               | YTOFAC           equ          $E301                ; Float y
  244 |  4     equ.s    109 | Equivalence | 11 |         |    0 | 00/0800               | MOVMF            equ          $EB2B                ; Routine to pack FP number. Address of destination must be in Y
  245 |  4     equ.s    110 | Comment     | 11 |         |    0 | 00/0800               |                                 ; (high) and X (low). Result is packed from FAC                             
  246 |  4     equ.s    111 | Equivalence | 11 |         |    0 | 00/0800               | QUINT            equ          $EBF2                ; convert fac to 16bit INT at $A0 and $A1 (fac+3/fac+4)
  247 |  4     equ.s    112 | Equivalence | 11 |         |    0 | 00/0800               | STROUT           equ          $DB3A                ;
  248 |  4     equ.s    113 | Equivalence | 11 |         |    0 | 00/0800               | LINPRT           equ          $ED24                ; Converts the unsigned hexadecimal number in X (low) and A (high) into a decimal number and displays it.
  249 |  4     equ.s    114 | Empty       | 11 |         |    0 | 00/0800               |                                                    
  250 |  4     equ.s    115 | Comment     | 11 |         |    0 | 00/0800               | ; In executing the following subroutines, Applesoft expects the argument to be in the FAC. 
  251 |  4     equ.s    116 | Comment     | 11 |         |    0 | 00/0800               | ; After the result has been calculated, it will be placed in the FAC.
  252 |  4     equ.s    117 | Equivalence | 11 |         |    0 | 00/0800               | LOG              equ          $E941                
  253 |  4     equ.s    118 | Equivalence | 11 |         |    0 | 00/0800               | ABS              equ          $EBAF                
  254 |  4     equ.s    119 | Equivalence | 11 |         |    0 | 00/0800               | SQR              equ          $EE8D                
  255 |  4     equ.s    120 | Comment     | 11 |         |    0 | 00/0800               | ;EXP             equ $EF09 
  256 |  4     equ.s    121 | Comment     | 11 |         |    0 | 00/0800               | * trigo
  257 |  4     equ.s    122 | Equivalence | 11 |         |    0 | 00/0800               | COS              equ          $EFEA                
  258 |  4     equ.s    123 | Equivalence | 11 |         |    0 | 00/0800               | SIN              equ          $EFF1                
  259 |  4     equ.s    124 | Equivalence | 11 |         |    0 | 00/0800               | TAN              equ          $F03A                
  260 |  4     equ.s    125 | Equivalence | 11 |         |    0 | 00/0800               | ATN              equ          $F09E                
  261 |  4     equ.s    126 | Empty       | 11 |         |    0 | 00/0800               |                                                    
  262 |  4     equ.s    127 | Empty       | 11 |         |    0 | 00/0800               |                                                    
  263 |  4     equ.s    128 | Comment     | 11 |         |    0 | 00/0800               | ; eb82   SIGN   ;convert FAC to -1,0,1
  264 |  4     equ.s    129 | Comment     | 11 |         |    0 | 00/0800               | * A intégrer :
  265 |  4     equ.s    130 | Comment     | 11 |         |    0 | 00/0800               | *FSUB = $E7A7    OVERFLOW = $E8D5        ONE = $E913        FLOG = $E941    CONUPK = $E9E3  MUL10 = $EA39 
  266 |  4     equ.s    131 | Comment     | 11 |         |    0 | 00/0800               | * FDIV = $EA66        DIVERR = $EAE1        MOVFM = $EAF9    FLOAT = $EB93        FCOMP = $EBB2      
  267 |  4     equ.s    132 | Comment     | 11 |         |    0 | 00/0800               | * FINT = $EC23       FPWRT = $EE9    FEXP = $EF09      FCOS = $EFEA    FSIN = $EFF1  FTAN = $F03A 
  268 |  4     equ.s    133 | Comment     | 11 |         |    0 | 00/0800               | * PIHALF = $F066   FATN = $F09E        
  269 |  4     equ.s    134 | Comment     | 11 |         |    0 | 00/0800               | *
  270 |  4     equ.s    135 | Comment     | 11 |         |    0 | 00/0800               | ************ Applesoft BASIC ************
  271 |  4     equ.s    136 | Equivalence | 11 |         |    0 | 00/0800               | TXTTAB           equ          $67                  ; $67/$68 address of beginning of BASIC Program ($0801 is default)
  272 |  4     equ.s    137 | Equivalence | 11 |         |    0 | 00/0800               | PRGEND           equ          $AF                  ; $AF/$B0 address of end of Applesoft program plus 1 or 2 of BASIC
  273 |  4     equ.s    138 | Equivalence | 11 |         |    0 | 00/0800               | VARTAB           equ          $69                  ; $69/$6A address of beginning of simple variables, just after Basic prog. (unless modified by LOMEN)
  274 |  4     equ.s    139 | Equivalence | 11 |         |    0 | 00/0800               | ARYTAB           equ          $6B                  ; $6B/$6C addresse of beginning of array variables, just after simple variables
  275 |  4     equ.s    140 | Equivalence | 11 |         |    0 | 00/0800               | STREND           equ          $6D                  ; $6D/$6E addresse of end of array variables
  276 |  4     equ.s    141 | Equivalence | 11 |         |    0 | 00/0800               | MEMSIZ           equ          $73                  ; $73/$74 : top of string data, set by HIMEM: (usually $9600),
  277 |  4     equ.s    142 | Equivalence | 11 |         |    0 | 00/0800               | FRETOP           equ          $6F                  ; $6F/$70 bottom of string data, growing downwards
  278 |  4     equ.s    143 | Equivalence | 11 |         |    0 | 00/0800               | CHRGOT           equ          $B7                  ; get char pointed by TXTPTR in A
  279 |  4     equ.s    144 | Equivalence | 11 |         |    0 | 00/0800               | CHRGET           equ          $B1                  ; advance TXTPRT and read char
  280 |  4     equ.s    145 | Equivalence | 11 |         |    0 | 00/0800               | TXTPTR           equ          $B8                  ; pointer $B8/$B9 used in chrget and chrgot
  281 |  4     equ.s    146 | Equivalence | 11 |         |    0 | 00/0800               | CHKCOM           equ          $DEBE                ; check for comma and move TXTPTR forward
  282 |  4     equ.s    147 | Equivalence | 11 |         |    0 | 00/0800               | FRMNUM           equ          $DD67                ; eval num. value, variable, expression pointed by TXTPTR, advance TXTPTR
  283 |  4     equ.s    148 | Equivalence | 11 |         |    0 | 00/0800               | GETADR           equ          $E752                ; convert FAC to integer (to Y,A)
  284 |  4     equ.s    149 | Equivalence | 11 |         |    0 | 00/0800               | FRMEVL           equ          $DD7B                ; evaluate any expression, result in FAC.
  285 |  4     equ.s    150 | Equivalence | 11 |         |    0 | 00/0800               | FRESTR           equ          $E5FD                ; check if epression is a string. A = length, pointer in $5E/$5F
  286 |  4     equ.s    151 | Equivalence | 11 |         |    0 | 00/0800               | ERRDIR           equ          $E306                ; illegal direct if not running
  287 |  4     equ.s    152 | Empty       | 11 |         |    0 | 00/0800               |                                                    
  288 |  4     equ.s    153 | Equivalence | 11 |         |    0 | 00/0800               | PTRGET           equ          $DFE3                ; On entry, TXTPTR must be pointing to the first character of the variable's name.
  289 |  4     equ.s    154 | Comment     | 11 |         |    0 | 00/0800               | * finds an Applesoft variable's memory address and puts a pointer to it in VARPNT ($83-$84) and in A/Y (low/hi). 
  290 |  4     equ.s    155 | Comment     | 11 |         |    0 | 00/0800               | * The variable's name is left in VARNAM ($81-$82). It will work with any type of variable (integer, array element, string..)
  291 |  4     equ.s    156 | Comment     | 11 |         |    0 | 00/0800               | * If the variable does not already exist, PTRGET will create it for you
  292 |  4     equ.s    157 | Comment     | 11 |         |    0 | 00/0800               | * Advances TXTPTR.
  293 |  4     equ.s    158 | Comment     | 11 |         |    0 | 00/0800               | * Set : vartype equ $11 ; str$=$ff, num=$00 
  294 |  4     equ.s    159 | Comment     | 11 |         |    0 | 00/0800               | * set : numtype equ $12 ; int =$80, real = $00
  295 |  4     equ.s    160 | Empty       | 11 |         |    0 | 00/0800               |                                                    
  296 |  4     equ.s    161 | Equivalence | 11 |         |    0 | 00/0800               | CHKNUM           equ          $DD6A                ; verifies that the most recent var found by PTRGET was numeric.
  297 |  4     equ.s    162 | Comment     | 11 |         |    0 | 00/0800               |  *  https://www.brutaldeluxe.fr/documentation/thesourcerorsapprentice/thesourcerorsapprentice_v1n1.pdf
  298 |  4     equ.s    163 | Comment     | 11 |         |    0 | 00/0800               |  * Type mismatch error if var not numeric
  299 |  4     equ.s    164 | Empty       | 11 |         |    0 | 00/0800               |                                                    
